,I usually know all the new and emerging music artists,A music artist's social channels are the most important place for me to check in on,I don’t really think about whether or not news organizations have accurate or unbiased information,I use social media for flirting and dating,My friends are more important to me than my family,"I am eager to see my favorite artists’ video updates on social media (e.g. Vlog, Instagram Story, Snapchat etc.)",I like to discover new artists before my friends,President Obama is the worst President in US history,It isn't fair to bring up young children in a big city,It is perfectly normal if a man wears women's clothes or vice versa,Success in America is more a result of hard work rather than good fortune (having connections and good background),The government is hiding what really happened on 9/11,I think it’s fine if college athletes lose their scholarships when they get hurt and can’t play anymore,People worry too much about the environment,Politics (General Interests),The world would be a better place without smartphones,It is more ethical to be vegetarian,National news,My faith is important to me,"I have been known to ""stalk"" someone on social media","Whilst watching TV, I search the internet for products I see advertised",Family over everything,I would pay for access to magazine content online,I like to go on vacation where activities are organized for me,Anyone who watches Fox News for news is dumb,I don't care what my carbon footprint is,"Across history, religion has done more bad than good",I have never left the country,Transgender people are just confused,I prefer watching TV on my laptop or tablet,cluster
welcome to marwen,0.011175712276195543,-0.006020557135012761,-0.005842365994001647,0.0152591741565207,0.03515103534402586,0.01442841389268179,0.01736287472349593,0.013360229897689785,0.04970402728435555,0.031229481097915346,-0.019379906685723314,0.03247046070110349,0.03680586305250377,0.01607344801820748,0.018229811645210814,0.04996003361943907,0.005876486380965981,-0.01635599343423863,-0.021505198297492895,0.05196277985650154,-0.027411342055012083,-0.020257317096959673,0.014101458944305229,0.001700562487338464,0.07156847413017392,0.0422792978351314,0.0025904318334330906,0.018727178932878147,0.009227774874362812,0.033966473788748786,5
hannibal,-0.09114040527185335,-0.07984180627062798,-0.06897135705265292,-0.09559255552309873,-0.07337355984664506,-0.09235692460092157,-0.07314587757966987,0.010971898677907599,-0.0541002200997899,-0.042656611771547226,0.009523986635692705,-0.01407838904013764,-0.04237486789128303,-0.029482274713923395,0.07295183924733403,-0.05169519809534506,-0.09597412643079722,0.058149076634057606,-0.00983147654278424,-0.1364647196870062,-0.05347045323002933,-0.009113273591578014,-0.11730874572069935,-0.08543601586601157,-0.0038474019385115743,-0.00958419303721983,0.026372439653807228,-0.030083969871957078,-0.03559757281557385,-0.12220815826981485,20
resident evil,0.05980896864215832,0.033828215450685706,0.044298195578837046,0.0672394326294086,-0.04590436728623004,0.02375078792006688,0.012198819236178687,-0.06349644915316893,0.03729893664588271,0.00930564913944043,0.0026057057036372178,0.06729919925704589,-0.014513653277383298,-0.01592430091202618,-0.05812732080641139,-0.022408859370726675,-0.04982824607836339,-0.05222777930455924,-0.06983042245322316,0.040635951330912023,0.018749907556739914,0.014219522484906794,-0.022853374834907986,0.04250369081392674,-0.004263736077402103,0.029587347323034557,0.053501762419547905,0.076174638483863,0.033322641626411686,0.08249888504946801,12
resident evil: apocalypse,0.07205122592830146,0.05446170130996561,0.05790522019716704,0.0360981337730345,-0.004159210560900961,0.05466523122619352,0.04768278125831346,-0.028207915809915884,0.024636379295036842,0.04889641373643991,0.02997402031400323,0.07903701355268747,-0.016915106331907737,0.01638414345006739,-0.05444091213506019,0.03039135668703874,0.010945674830248997,-0.03861018256580778,0.006195254699498581,-0.01289904858543306,0.05935023608717002,0.04291176810139971,0.009882485608401076,0.037730323118891046,-0.05938371059030684,0.024825920397782225,0.036169326739184826,0.06556671065233954,0.0019193998872977236,0.0066808525522832896,6
resident evil: extinction,0.049687285071306875,-0.0011779256038697006,-0.012892763715451061,0.02160277663031876,-0.0013679306879932351,0.013341020094371187,0.039660180333584316,-0.020505740241349213,-0.013759272859355604,0.0009125755673575486,0.02484302591243634,0.06836229553353229,-0.007192318749167925,0.004740022444225833,-0.037116497359359596,-0.006144791037536401,-0.04171727276626258,-0.07266346483420008,-0.009806428722338695,-0.016696253003281064,0.018677561960286054,0.005433055653274954,-0.038925607489022074,-0.018180113556057753,-0.020317854013630343,0.0005722403491300876,0.023172116378102126,0.02487255195911503,-0.0019601583953903212,0.008365364311977375,7
the shining,-0.1319853238374128,-0.12342734557673035,-0.14221780957268843,-0.1364269048925808,-0.09876287630245617,-0.07536366595164451,-0.06410997442598104,-0.06882860379225864,-0.08937655988265525,-0.038269179773139095,-0.09356364803736894,-0.05728698419808925,-0.09425673101111964,-0.06560348297891583,0.12742238928381439,-0.05623970470458711,-0.05472640324600497,0.1297722721402359,-0.16266768000520604,-0.14165942039629736,-0.13943390238555275,-0.05584745812672748,-0.1188308274260863,-0.10327737809638449,-0.014328492201640619,-0.09596829689004349,0.00020427258687716332,-0.07033681368347289,-0.08974156925324489,-0.15733287402024765,15
the silence of the lambs,-0.20208090792174893,-0.15187782460565952,-0.17321813491105326,-0.20631026448262024,-0.11148092102763951,-0.15627890967072772,-0.14286258250931877,-0.07183724802029268,-0.12720152162266796,0.0027548628855061374,-0.08041050576709852,-0.09708696613514683,-0.12006939146226658,-0.0935421137462008,0.1740041741006903,-0.0723671072532544,-0.04469984824814133,0.10764093882489079,-0.14930303123022282,-0.18313379454038575,-0.1605462751705935,-0.0893673933738392,-0.15810682289097788,-0.16531738857976985,0.024238290904365634,-0.11660021900388184,0.03770524511550799,-0.14676986279029203,-0.16870790557237153,-0.184430475588943,15
halloween,0.07561916827459611,0.10688450252342266,0.010748142224439178,0.09329511214142625,-0.0036507454827964803,0.09886796648768903,0.09131350145543737,-0.06966508830103435,-0.029996761076055894,0.002679324209885814,-0.010701730659526676,0.10102483279950994,-0.02856295702487799,-0.005018765797933589,-0.03800941317002357,0.0011059457528754257,-0.06048782396871594,-0.05176393474793706,0.0010156086601048608,0.07192962607966152,0.03859324917718121,0.04464295420557837,0.02097066960655733,0.010803862284599508,0.0008884901168113024,-0.021944232564934024,0.024842987940624145,0.058943535654747053,-0.012942944410736568,0.023991955538915033,12
hell fest,0.07212672484786214,0.05071589580407554,0.07185201347716363,0.05638359611178839,0.05665536832660728,0.042648961869193314,0.05057948702076823,0.030110198380176922,0.040655319504441206,0.006287020545436339,0.05123152682811388,0.025763851662836706,0.03511170372601985,0.0782879460071349,-0.019653167558363632,-0.007423341908488118,0.05352147642357363,-0.04999961773464648,0.02097119443886933,0.03945146631538382,0.05998659426127251,0.02616082439744946,0.11995701821040033,0.03773546636161762,0.0287573426303476,0.07223516810231922,0.017933582622022826,0.01948979805760151,0.0637952027742466,0.06390366897927302,2
hereditary,0.0398740221122626,0.08030653429649859,0.04913468179232203,0.08291011951262135,0.1091027440002599,0.06205111903526955,0.03443029430322478,-0.0019190550374575677,0.0007830264278972932,0.07435268505368185,-0.024506903567966032,0.04790757939209203,0.07827897277971868,0.012323404970982554,-0.002424731009866371,0.01644323879056564,0.09695871293268891,-0.018804566676241002,-0.049264879290691926,0.07006840508175817,0.030452952811629158,-0.040912071696246805,0.08039201177140043,0.041362761320175634,0.07105120329752612,0.025665453830279905,0.0653891553242728,0.037281826937512,-0.02329907900553385,0.07056316685396131,3
insidious: the last key,0.13586578645813685,0.08245477572496099,0.07231149756182095,0.08405181876165926,0.0209081599580698,0.05865018026426469,0.10435643386720668,0.0031792026997817247,0.04872926415569198,0.013482799913039634,0.04298326893266863,0.09872870239241154,0.027298170759771173,0.03936012049972604,-0.08565431555378433,0.02761141268886297,0.02644096848281957,-0.07305442202914342,0.046516830257395364,0.08019918439355647,0.05854225131162186,0.03973059579278679,0.019051266940882716,0.06630496669267379,0.0002131161214836419,0.06514059227655988,0.02561752655714236,0.10410473553988349,0.04976333161022414,0.042588546328819976,1
it comes at night,-0.0037928929240180903,-0.02732222720415005,0.014762332634203956,-0.03325439613087444,-0.017599214868915358,-0.011859455591848658,0.002744583759574565,0.002838394545793682,-0.014993548543822816,0.017874651564133148,-0.027611253345090625,-0.001672729535967421,-0.0024464152912938297,-0.021170001711737912,-0.023540120898571687,-0.0007559398564369879,0.021106877062998824,-0.022618710194956787,-0.012593993946155235,-0.003995306976196933,-0.014376386604962488,-0.02904352008194616,-0.04514179720620842,0.018514479933991135,0.008108693965666325,-0.01729931434344531,0.008472175420802475,0.04464315786170639,-0.008762820975307256,0.00048282735687515954,7
lords of chaos,0.02556948857158714,0.08081815308492846,0.04910340508055469,0.06338133795953993,0.0689590593470506,0.03687780927281034,0.02092851536808568,0.041956785392226914,0.05193083820412736,0.0010673353204634362,0.02565830280200815,0.033588254228913816,0.01995099134991285,0.06594615541281179,-0.04121153749003051,0.04377683708871055,0.04390489609339254,-0.035040907896602,-0.012190738643060445,0.0651923513086774,0.012168078539683685,0.009582150900527331,0.06319755807286198,0.02555774486218257,0.025158222365677663,0.026641910478565733,0.034948941389901594,0.049625005354409335,0.05892667130023213,0.05419278049381157,2
overlord,0.09667026256468358,0.06843506333200751,0.02857909935319941,0.09166587938498935,0.06855464705374495,0.02500811811181039,0.05666165114426158,0.044161904459116136,0.0629888464473341,0.03001527500805551,0.06986928549779023,0.02233885300780794,0.08703554514911047,0.05565618019848351,-0.03300085964732545,0.06519043135632338,0.06969787721938539,-0.03172980341628687,0.016947207751494844,0.08391775880580066,0.05517968402393286,-0.004652460390678098,0.06414897827986196,0.041160469250197396,0.03162110752611136,0.04862048077361711,0.005787440021309237,0.03567072925850773,0.021262503143908,0.07679262786278952,3
slender man,0.07778802397428022,0.10601311461772782,0.04110902560587215,0.09353428356167273,0.008548741375049185,0.05933586729434537,0.06058480277899671,0.049945772218670165,0.013903694289781665,0.014127115948438435,0.030149236845875713,0.06437792143036002,0.03271709953620089,0.023748814820868075,-0.04645180882615746,0.02046540629884272,0.047334343590789,-0.04565012549614489,0.019296066045236898,0.06955689029550643,0.0501029580470229,0.007445146279307091,0.08454612942126037,0.04594060809795808,-0.010034370348780935,0.03117888670470914,0.0203767043488233,0.06798026024413312,0.0025042080876584993,0.06103283098805981,1
suspiria,0.07022073928841188,0.03625877577765732,0.02738861295987058,0.06400915241060118,0.034899580260863705,0.02465823901184583,0.0480805068444195,0.03932443081766565,-0.015372781980616146,0.04203843340101887,-0.014810420211649689,-0.024154141186503303,0.046464122935503394,0.04578475136666382,-0.004518090938523511,0.02105979475950598,0.040773328062091135,0.02827265061135953,-0.04338222240912766,0.04139621259772672,0.014150220146225967,-0.05002914400728177,0.0826463577004182,0.03168590081025072,0.021237364070694792,0.0420661537219324,0.03703932978204735,0.04826697067343816,0.03173247668286655,0.07496930240523195,3
the first purge,0.08512280831921737,0.10878244322918137,0.11315917798723388,0.080961940868885,0.02996761542236101,0.0941399909420407,0.02428706429601274,-0.017544664054719883,0.022872745944216094,0.062032929828350764,0.017650328962371564,0.0885902841884684,0.05259136763535624,0.007725774774781369,-0.07358918331667999,-0.014276498230725132,0.02089224861474362,-0.0708451276136273,-0.020623325027923523,0.08010034801800514,0.030419727078717734,0.03626986531186277,0.026227236911575247,0.06721246973908554,-0.029230224986646708,0.0008607754555700897,0.021501364054186872,0.08131774741103662,0.03209934963401462,0.06310952992057214,1
the possession of hannah grace,0.09225106963770108,0.09131775929326684,0.0851456445979372,0.1146318348014161,0.08962540692820879,0.09193907283644451,0.05395923782766067,0.01984687541134983,0.05768872635216066,0.007002057621365687,0.041940057590589885,0.05531648846443843,0.09259502818745506,0.05170257305270069,-0.05167320057617392,0.04896093885790043,0.04725858047555043,-0.05117522715284084,0.01478644471836163,0.09218201801390678,0.0839874405305083,-0.011266701752549457,0.06883116147688013,0.042466941210024034,0.06209045527940593,0.0204384629088967,0.03332800608155791,0.03592719570512437,0.03173182937156804,0.08285367032733415,2
the strangers: prey at night,0.0438062599532123,0.055137410071879334,0.04356879954825951,-0.012917944302488438,-0.016297940245328407,0.01475341858133375,0.04782623883390197,0.011377642890101902,0.037938275067858906,-0.010831225705030367,0.03439467276981395,0.029577627145828816,0.042519498636137604,0.018954712378002614,-0.03730195634957659,0.007555926384342132,0.00526626253505505,-0.04242394025260718,0.012055561450762892,0.008377879224787055,0.02063009139793326,0.018751569867840323,0.0344166489246322,0.0006419837147188245,-0.024342942698076547,0.026288279143087095,0.0011745379234068265,0.04408396405880269,0.027041331407007346,-0.0061140360423136975,8
truth or dare,0.055900695887914076,0.06644483844557258,0.06638141374761634,0.0616653087358541,0.08008795537559638,0.05858431864294196,0.05639360824034034,0.012055397895307102,0.026285315519844976,0.01649651636568128,0.05109826028283229,0.02984269488761969,0.009442817084571009,0.011414783204502205,-0.08305812381929684,0.003932082136887088,0.025256348393599498,-0.0497058793486809,0.030258070429225514,0.0493283001234778,0.04106443038924655,0.010072879043299496,0.0716391536471559,0.054645845849430885,-0.00046476790546207125,0.019851517701633792,0.015401287396674818,0.04958669414728624,0.018854075019342498,0.0536079110974883,1
unfriended: dark web,0.09138180460848483,0.10087561037385318,0.07810866381336176,0.16087561954287663,0.08080841697430824,0.0979562112689451,0.08074923124239558,0.0486096327227338,0.06824804941557305,0.0787922769484925,0.03168454017335692,0.0537339119670385,0.07993925755699652,0.08773234485518783,-0.032494324016303894,0.05598118140488824,0.0902416033614393,-0.04653439155724948,-0.012830348277082473,0.09659907598370476,0.08481130454598623,-0.026314005629738402,0.12689432725889133,0.05119171875008713,0.017419315349676168,0.09730517833509725,0.009716397405301919,0.05273484016260299,0.053673186991028105,0.13331517540008922,2
unsane,0.04379886116444176,0.03493214652415905,0.11283418357000186,0.08613940599831413,0.09294320455276406,0.013223901550317801,0.045293862260395806,0.032624245613160185,0.06851181206902951,0.03591662743766355,0.015228243903727762,0.02932261149155252,0.052147168550916584,0.05441722001966243,-0.0349717279322001,0.020633921953790157,0.03978542143180808,-0.046930149365565055,0.006937143655451783,0.09192240186286366,0.04812143377008629,-0.010925539271834206,0.08795177220374503,0.02966148595766313,0.02007646244963779,0.041511058213578395,0.052626689554844786,0.04045069886850078,0.024387371105400346,0.08611470992124995,2
annabelle comes home,0.07254156697897393,0.07714077826047264,0.02616284733775892,0.06292812779619616,-0.043720009669019066,0.07168920755461636,0.03151037328292963,-0.023590348272756106,0.03685526883624307,-0.005289708655569492,0.03054749584504432,0.09766101768179741,0.004846890203730275,0.04183450875316305,-0.07480651204164238,0.002161269051091541,0.02431071728406964,-0.06619213806666341,0.04592965114500097,0.06646479731458982,0.060919386413946036,0.02937937493204565,-0.016802854252828264,0.11575566417869756,-0.03212953906063812,0.03520100452629643,0.04092870504242749,0.09828134510045902,0.03858345686818132,0.04703429290568409,6
brightburn,-0.04913190688330968,-0.03543289725005075,-0.00727823620804785,-0.1065128129747584,0.03790060772830911,-0.07241129699059648,-0.005628931928847475,0.04636811895970849,-0.004759271424455425,-0.026539256645016163,-0.0711573266897198,-0.0013184791422883313,0.017823302934586477,-0.07515189851911036,-0.01705193391859844,-0.041864148539266816,-0.015071377508197786,-0.08691920590637994,-0.1083364212275021,-0.04113645022272894,-0.05064865568824051,-0.04282618115668824,-0.0575112376878488,-0.1312763440406172,0.044059825770298794,0.056770536630846996,-0.0724998081840249,-0.07594154711346429,-0.04630027942609988,-0.03564447879026439,9
child's play,0.14859012750326084,0.16419316504655965,0.1556865965016342,0.1668498481088852,0.0597866231072495,0.34210934927484626,0.09493516505197314,-0.09443831106590894,0.06687197274612675,0.05450938180167422,0.029834756873852647,0.17525857581515134,0.03676573071940836,0.016797237373583795,-0.1284353845630516,-0.05076047718644888,0.0029731789795823804,0.008847428632867721,0.022673199088158152,0.2245322913482199,0.15203825589584083,0.10256189781835678,0.0687154868532995,0.09829220196325919,0.06259480027278566,0.021308237123837365,0.031204226125888995,0.17006945531964085,0.15974231176563053,0.07996625605368984,6
escape room,0.054619586722947616,0.04202680136504355,0.055144154600339335,0.022856686492503275,-0.02794351859702618,0.030542041100340284,0.04041252619944788,0.004600509772504174,0.02385602512141849,-0.024024523973240147,0.05338454423472663,0.06939201882883114,0.007987363505560147,-0.0023132693772435764,-0.06396087076741028,-0.03409930405518563,0.024636621117140156,-0.038712974940345785,0.018322907841288316,-0.01164435242556644,0.03623783416907944,-0.016481695345231334,-0.007958678158992705,0.07236244656201127,-0.05788076659337549,-0.003531020538756119,0.030945570711604226,0.04057106879906319,0.009751668499640181,0.016726472128991254,6
happy death day 2u,0.05904065458971472,0.065734447534304,0.046559396210723886,0.0736949514540834,0.07014969186327774,0.06236722337908121,0.05899708357311244,0.03110640683670346,0.05831976302415873,0.04540737394854168,0.0025621733378257266,0.07331093814400191,0.04650348060219732,0.012087750918283527,-0.011592429183334668,0.022347361509066688,0.03451243772938915,-0.04093216607032471,-0.0015535016067634577,0.03747021341881425,0.043498434661190785,0.010215113130955217,0.012789924214172146,0.03558172023569338,0.014800661253116992,0.03711351154764875,0.0006457504540518244,0.056194500937406744,0.03944049928622992,0.06801307973104484,1
it: chapter two,0.05730600627107946,-0.1638789498222001,-0.034980901784989804,-0.06573518321357436,-0.05487145284058295,-0.056150545823949155,0.01692006309094285,0.06211935487629064,-0.20415471113635864,0.02835175951294408,0.034546824988240604,0.07955067188981735,0.05792664878086304,0.022601959156813595,-0.05643110080267272,-0.07446289400545342,0.03222918102292524,-0.06813241835502787,-0.10885995984068075,-0.005345084786357035,-0.052989998123043947,0.012142163589575122,-0.1463697450003076,-0.09101049019897936,0.0027041771200064513,-0.09138738720334108,0.013859908197152437,0.08395837881202872,0.013291208710430269,-0.0990471072592834,9
the curse of la llorona,0.05244377419248597,0.09336023285927766,0.07551702436064267,0.14969973790249916,0.08918359866827569,0.0350076288500539,0.06921625968691048,0.03704712143292199,0.0665228809160203,0.05445300627627875,0.047470106009310675,0.05184619025828047,0.058782564128954384,0.039879727194636796,-0.03571621529806332,0.059050929209151226,0.07621301633779695,-0.030685909012878737,0.011274997647184218,0.08966134261146319,0.03203240146211536,0.01795256289524344,0.06355646848203189,0.054897319582074,0.011260747439171243,0.05211699743121677,0.025649178204566275,0.049526864391044756,0.02908149651135794,0.051290810237468815,3
the prodigy,0.07344833018070998,0.06295646683222522,0.08250946358123387,0.04454231610244794,0.05148775489027496,0.04707745127888424,0.059220850416109236,0.04482569609213774,0.04982520419256245,0.04165827328786896,0.020436458361186086,0.04963758013780194,0.03817142126938744,0.036392012370111,-0.05373712555171489,0.016058543347384407,0.06406764715398432,-0.021244856469849915,0.03597610404954753,0.03675453750140678,0.05421140684310742,0.011238350658374224,-0.013716273404199592,0.037372485570985214,0.029609767938626436,0.040166267981329995,0.01611241091563706,0.03323598545676551,0.04236927959321726,0.011221107013746012,1
